count,url,desc
2,/p/1091824100,这是保险还是存款
0,/p/1093688523,请问邮政储蓄银行有没有“随薪贷款”。
1,/p/1082250638,信用卡谁懂得来个高手给我详细说说。
2,/p/1085136904,请问邮政储蓄早上几点开门！
1,/p/1087477329,中国邮政储蓄
1,/p/1084627943,我爱中国邮政！！
4,/p/669303935,我靠中国邮政女营业员虚脱了
1,/p/1086134437,邮政储蓄银行卡挂失后补办的卡还是以前的卡号吗?
1,/p/1080264927,邮政储蓄有可能休长假么 哪怕慢慢攒都行
8,/p/1036499590,送储蓄小白白。
3,/p/1073797253,急问一个关于手续费的问题，懂的请进，急！
1,/p/790524838,对邮政储蓄的评价
1,/p/1072819608,储蓄卡怎么转帐啊，那位大哥帮帮忙啊。。。
1,/p/1066890221,求助，急
1,/p/1071132069,急
0,/p/1067566746,河北邮储招聘的什么时候能出结果呢···
0,/p/1067869551,朋友们帮帮忙 急!
0,/p/1070570538,怎么贷款啊
0,/p/1066183794,求助、
1,/p/1056206624,新人救助邮储做错移动款是要冲正吗？？
0,/p/1064757461,谁知道
3,/p/989890694,你们那都邮政储蓄存款给回扣吗？我们这存1万给储户50元回扣.
5,/p/1061303099,你们一个月工资多少钱？
5,/p/1061002795,有26号也就是明天参加辽宁省锦州市分行邮政储蓄岗前培训的同学吗
1,/p/1062857263,请问：县级邮政储蓄是归邮政局管理还是归邮政储蓄银行管理？
1,/p/1023783063,中职卡的悲剧。。
1,/p/1024583032,请问定期存款能否在外地支取？
8,/p/1018831991,中国邮政我给你2100元买花圈.中国人寿我给你2100元买坟地
2,/p/990307755,银行竟然能给客户解释没有办法了？？？？
3,/p/998957238,邮政储蓄银联卡消磁了，银行非让我挂失，可是没有丢失，郁闷！！！
5,/p/1022808950,关于汇总压
2,/p/1059932768,求解
3,/p/1060365587,你们哪里的邮政局卖化肥报纸吗
2,/p/1057184998,邮政储蓄的有趣而费解的现象
8,/p/985217853,贷款千万别去邮政储蓄，办了之后你会明白什么是只吃不拉的人
6,/p/1049850010,我想在邮政贷款 不知道都需要什么手续！
2,/p/1055768730,邮政储蓄银行存钱时发现假钱
1,/p/1052190179,感谢楼主回答细致
4,/p/983337055,关于邮政储蓄的建议
1,/p/1048939675,这个卡号是哪个银行的？？知道的告诉我，谢了
1,/p/1049261381,求大家个忙
1,/p/1042465233,网上银行转账问题
1,/p/1043076044,有人可以告诉下 邮政储蓄可以异地挂失吗？
0,/p/1040103171,济南长清的邮政储蓄人员请进-------------------------------------
1,/p/1038114344,安徽马鞍山邮政储蓄----还让员工活吗！！！
0,/p/1037665529,什么政策我呀声讨？标题长。。。。。。。。。。。。。
0,/p/1036497849,信用卡取现利息问题。
0,/p/1033509946,西联收款能不能不要身份证。！！！
1,/p/1013880559,寻问一下、知道的，跟我说说吧！谢谢
0,/p/1030201920,投诉
1,/p/1027001357,怎么用绿卡通充值盛大点卷，急急急！！！！
7,/p/987496984,邮政储蓄的看下
0,/p/1024475093,求助
37,/p/228354918,邮政储蓄网关越做越差
1,/p/813857088,请问一下邮政储蓄银行笔试都考些什么内容啊
2,/p/1021099380,点背
3,/p/925854520,邮政储蓄是垃圾
1,/p/1018567885,弱弱的问一句：要是没有密码的话，里面的钱还能不能取出来啊？
3,/p/1014301262,请问在花都的邮政汇款20000元到河南的一个卡号上，手续费多少？
1,/p/1004167334,邮政存折还在，卡不见了，能补办吗？
2,/p/1014725406,邮政储蓄有什么办法能补到外地的卡啊！！
0,/p/1015436037,希望能快点能捆绑证劵公司第三方托管，我很喜欢邮政储蓄银联卡。
1,/p/1014506265,我用我的身份证帮别人办了一张卡.不注销可以么?
0,/p/1014549022,德州庆云邮政储蓄员工待遇怎么样？还有作息时间是怎么安排的？
1,/p/1013883067,寻问一下、知道的，跟我说说吧！谢谢
0,/p/1012660710,2月7日天津宝坻，，最牛邮政储蓄银行抢劫男
0,/p/1009600660,大哥大姐们进来评评理
1,/p/1009331592,大家帮忙给想个办法。。。。。
0,/p/1009331087,求助。。。。。急。。。。好心人。。。
2,/p/1004559450,邮政储蓄为什么需要办理两次
0,/p/1003689833,辽宁邮政储蓄什么时候会通知是否被录取
0,/p/1003442605,有25号参加辽宁邮政储蓄得同学吗
0,/p/1001715105,山西省芮城县风陵渡开发区邮政储蓄点是土匪窝
0,/p/999229135,谁懂邮政储蓄协议存款到地方银行？
0,/p/999141809,关于调职
5,/p/936485199,我在网上注册了网银（非签约帐户）再去前台办签约帐户 怎么办不了啊
2,/p/997188727,问一个专业问题。
2,/p/989461845,高人进来一下，感激不尽。
1,/p/996268393,为什么江西省石城的邮政储蓄工作人员如此霸道！！
5,/p/976057151,征集在银行存款被骗购保险的受害者
6,/p/782912744,我们这的劳务工都没有任务了，只有正式工有！不知道你门那是什么情
2,/p/991501601,求教网银问题
0,/p/992575496,邮政春节开不开门?
6,/p/942714635,问一下县城邮政的一个信贷部经理的工作任务大不大，待遇怎么样~
2,/p/988090230,有邮政储蓄银行吧   邮政储蓄吧   邮政吧    分的真细呀
1,/p/989727466,为什么总扣钱啊？
1,/p/990091112,求河南省邮政储蓄银行的投诉邮箱
1,/p/990481561,求助！！！！！！！！！
1,/p/984528060,求助，
1,/p/952713127,贵阳邮政就是垃圾，活该被电信分家抛弃
0,/p/984543076,〖诚信卖卡，经营普卡，网银〗。要的请联系QQ544456363
3,/p/898887900,关于劳务工与正式工的差别
1,/p/945383730,我们巢湖的工资啥时候能涨啊？
1,/p/983255490,什么条件能办5万以上贷款，夫妻俩都是经商的。
2,/p/948678887,邮政能贷款4000元吗
5,/p/950509055,存折转帐存折上有记录吗？可不可以不要？
0,/p/979701752,那个短信扣费(短扣)还真荒谬啊.每个月3元..咨询下.其他银行有这样吗
1,/p/971447378,邮政储蓄银行的网站真垃圾
1,/p/973745196,哪个混蛋业务员把我的身份证号输错了 尾号明明是X偏偏给我写成8
1,/p/974059119,急啊，来几个人帮忙下吧！~~~
2,/p/974424179,求助！！！！！！！！！！！！！！！！！
1,/p/976039652,社会永远不公
2,/p/945280779,请教一下有支付宝的人
0,/p/971457190,话说古荡邮政储蓄极品的服务态度
4,/p/951125279,怎么有个邮储里边连个5块钱也换不开啊
5,/p/958139495,邮政储蓄银行侵吞客户2000元，让老人心痛
3,/p/967303915,"邮政储蓄,月初1号银行里面没钱?提款机也没钱?"
1,/p/965360685,办理过网银的过来帮帮忙吧
7,/p/955839770,三年内存六万，在等三年能取六万出来吗？
10,/p/824683817,邮政储蓄土死了！
0,/p/967805311,【急】请问中国邮政储蓄银行陕西分行具体地址在哪里？？？
1,/p/793958025,邮政储蓄的B类合同工是什么意思？
0,/p/963552013,邮储银行股份的分配方案？
3,/p/937746023,即使删我帖子，我也要投诉邮政储蓄，看我们是学生就欺负我们吗？
0,/p/962392749,网上银行密码错误，在异地怎么办？
3,/p/944024073,工资太少！付出的劳动和收入不成正比
0,/p/959059204,邮政储蓄银行最大的诈骗集团
1,/p/955164115,请问下，用苏州邮政卡充话费是打那个号码的？
1,/p/956564692,急，急，急
0,/p/957111552,请问邮政储蓄银行安徽分行的招聘考试在什么时候？急！！谢谢
0,/p/955197346,我来说说邮政有多垃圾
17,/p/576417355,邮政储蓄服务质量太差了
0,/p/948514936,售各种银行普卡套卡。农U盾卡。
1,/p/947800443,进来看看，你们说我要不要辞
4,/p/942977423,密码输错  解锁问题！！！！！
2,/p/941414579,邮政储蓄垃圾
8,/p/921620487,请教一下邮政储蓄异地存钱的问题？
1,/p/912929190,权利勾结的情人
1,/p/912928603,两对权利勾结的情人
4,/p/870920872,我明天要去面试邮政储蓄营业员了，但是营业员是干嘛的啊
0,/p/941002960,请问江西邮政储蓄是不是最近办了期前台培训班啊？
3,/p/899235704,3000块钱存了三月本金短了6块钱
2,/p/938601881,关于邮寄的事情
0,/p/938198824,邮政储蓄要土木工程专业学生做什么呢
3,/p/937542889,"钱包昨晚丢失,请问几个问题,急需解答!!!!!!!!!!!!!!!!!"
0,/p/937639103,有没有朋友在蚌埠邮政培训中心上过课的？
1,/p/936975671,选择
3,/p/933766975,异地可以取定期存折吗
2,/p/891484281,跪求答案
3,/p/918877898,【艹丅你妹】邮政储蓄银行是我见过最垃圾的银行
6,/p/898144653,我要投诉！
2,/p/927775940,跪求明白人来帮我看看
4,/p/933723950,跪求答案
1,/p/933334308,邮政储蓄和保险公司哪个单位好？？
4,/p/705867148,中行和邮储选哪个？
27,/p/827422164,邮政储蓄。我×你妹
2,/p/926611148,邮政储蓄达人帮忙，就是代办关系的卡怎样在前台销户
2,/p/921584949,存款
1,/p/927353958,大家来交流一下邮储的网银使用
1,/p/926834110,邮政银行工作的来看下
2,/p/902334693,邮政储蓄止付凭证上止付原因123代表什么意思
1,/p/920331239,前天去转账。结果输错了账户。该怎么办？
2,/p/920436245,邮政网上银行的问题
2,/p/914210840,去邮政储蓄开户收工本费钱十元
6,/p/901553856,阴暗的邮政储蓄内部
1,/p/916692423,？
4,/p/882733875,求助！邮政绿卡（储蓄卡）销户问题
2,/p/861314532,我要查询老公的卡转账明细。拿到银行卡和密码就行吗？
1,/p/892311851,挂失问题
1,/p/892366363,邮政卡
1,/p/894187551,邮政储蓄手续费
1,/p/897968337,郁闷了。来帮我解决下。
1,/p/898139472,请问？
1,/p/907389560,求助啊求助
0,/p/899755315,有在邮储当合规经理的吗?
1,/p/896055059,在银行存了3000元，三个月后少了4快钱
0,/p/898146989,投诉？
4,/p/888109639,干嘛删我的贴子...
0,/p/891906547,银行网点规划——大通富晨理财顾问有限责任公司
0,/p/888861607,中国邮政储蓄卡服务被消磁
14,/p/885921394,辽宁邮政储蓄银行焦玉泉抠出来的奢华生活
0,/p/884963406,邮政银行每月强行划走储户5元钱，在邮政银行开户的朋友赶紧查查!
1,/p/879725588,急！急！急！
2,/p/882809502,手机收不到验证码问题
2,/p/874943563,同是邮政为什么服务态度差距这么大？
3,/p/770078925,山寨银行--我辞职了
0,/p/882807231,深层次
1,/p/877099664,邮政储蓄总行总机或办公室电话
0,/p/877890490,求老员工解答急
0,/p/875435708,问个储蓄取款业务问题
4,/p/866619150,求助!555555
0,/p/872334078,邮政储蓄和相关人员
0,/p/872008299,查询余额
0,/p/871535251,输入密码是取消是取消上一位还是取消全部
0,/p/869645793,邮政内部人员帮帮忙～
2,/p/815631429,曲阜师范大学邮政储蓄人员素质低下
0,/p/867247369,垃圾邮储
0,/p/867132943,你信吗
5,/p/764696603,所有银行的贴吧里都是骂声一片
0,/p/865959745,邮政储蓄银行出抵押贷款项目了~~~~电话详细
0,/p/863896332,绿卡在注册网银帐号时密码输入错误超限，会锁卡么？能取款么？
2,/p/861393941,邮储营业员上班时间
3,/p/848825754,邮政储蓄没信用
1,/p/829252934,邮政储蓄的短信费！！！！！！！！！！！！！！！！！！！！
2,/p/827430088,这就是邮政储蓄极度腐败与糟烂。有图有真相。不服的进来说话
2,/p/842865121,天津大港邮政储蓄是大大的骗子，希望别再有人上当了
0,/p/845131227,"邮政吧主，我（我） ,（你）  , （妈）  ."
0,/p/842872970,天津大港邮政储蓄设陷阱骗储户
0,/p/842866888,天津大港邮政储蓄是大大的骗子，希望别再有人上当了
7,/p/718894694,邮政储蓄贷款还不上了 谁能帮我处处主意啊 急 急 急
0,/p/830190590,帮忙小额贷款的
1,/p/826369395,我是邮政储蓄的新员工，有好多问题不了解。谁能帮帮我？
0,/p/827528358,怎么查询我邮的包裹
1,/p/827224925,邮储银行领导的无耻行为
0,/p/826614390,北京的，笔试一个月了，都没接到录用通知，咋回事？
0,/p/824804886,银行卡的钱被别人消费了我怎么办
4,/p/784222855,愤怒！！！明目张胆骗人钱财的邮政储蓄！！！
0,/p/822881932,邮政储蓄ATM机器绿卡跨省同行转账多少时间到账
0,/p/822529803,投诉江都龙城路邮政储蓄两名女性工作人员服务态度太差
0,/p/819582194,弱弱的问一下低保钱到账了没有？
0,/p/818453266,是取款机有问题？
0,/p/818089370,为什么没有天津邮政储蓄
1,/p/818084404,为什么没有天津邮政储蓄
3,/p/812458259,邮政储蓄还真是不错，免费开户，没有免费。
3,/p/781520461,请行业人士给个解答
0,/p/816590299,信贷员工资咋就说扣就扣
0,/p/813060097,投诉宜宾邮政储蓄银行
0,/p/810994405,山东省临沂市河东区各个乡镇的邮政储蓄所里职工姓名
3,/p/784794045,我想问问邮政储蓄卡7位密码可以吗
3,/p/809437143,邮政储蓄柜员必须用五笔吗？
1,/p/798343208,信贷员可以辞职吗？
0,/p/807986056,邮政储蓄办卡时填的联系电话可以更改吗？还要收手续费吗
4,/p/702251734,邮储有没有信用卡啊？
0,/p/804136847,邮政储蓄不安全，我的钱私自叫人取走
0,/p/798524134,关于一个身份证不能办理2个存折
1,/p/150416257,查询交易明细
0,/p/792548281,中国邮政储蓄太垃圾了，不是一般垃圾！
2,/p/547267454,武汉邮政储蓄的进下
2,/p/732431761,啥叫短扣？
1,/p/741400193,往省外邮政储蓄卡上打钱 填的那个表都要填什么啊 还需要出示身份证
2,/p/741631308,我的卡丢了`补办需要多久能下来？
0,/p/790524645,对邮政储蓄的评价
4,/p/783347772,过两天面试，有经验的进，招邮政储蓄营业员
1,/p/780334150,我在邮政储蓄里办了12个月存款，现在异地带上存款单能否取款
4,/p/539394605,今天刚刚签了邮政储蓄银行，知情人说说存款的压力有多大？
0,/p/785030362,山西省临汾市分行信贷员半年领不上奖金，问题在哪
0,/p/784731149,急问6221887930xxxxxxx...是哪个地方的卡号，最好知道具体开户行
0,/p/778040710,邮局可以往农行的卡上寄钱吗
0,/p/777538324,5险2金中除了住房公积金 另外的那个金是什么？
2,/p/775750462,很严肃的问题！
0,/p/776333858,邮政储蓄银行网站咋那么差
5,/p/775109181,我想问问天津正式工的待遇？好心人说下吧
0,/p/774684547,新开个卡，怎么乱扣钱？？
0,/p/771946523,我来谈谈那些总给田局提意见的人
0,/p/770254781,有没有公司业务的？
3,/p/748702262,忘记机构签退了
1,/p/769880311,咨询
0,/p/769688330,求助
3,/p/682985994,ATM提款出错 有人知道啥事吗
3,/p/718758064,有人知道邮政储蓄的技能鉴定考些什么？
2,/p/761887393,从韩国外  往国内打钱  怎么办业务 及其手续费？??
0,/p/767634798,急急急急…
1,/p/764706803,我是开网吧的
0,/p/763005281,问一下
1,/p/758962540,北京邮政储蓄5.1放假吗？几天
2,/p/758479347,https://money.183.com.cn/index.ftl真的假的啊
19,/p/270658220,南阳邮政储蓄生财有高招
2,/p/750679206,卡一年没用、~还能用么？
8,/p/485711181,关于邮储短信对帐业务的投诉
0,/p/754413808,在四川使用东莞储蓄薄取钱谘费
2,/p/753597676,邮政银行存折加磁问题。
152,/p/78886961,愿意结交所有在邮政储蓄上工作的朋友请进来留下qq！
0,/p/750836151,服务超差
0,/p/750682357,商丘邮政储蓄的老鼠屎，热投，热投
0,/p/750678168,【商丘邮政储蓄老鼠屎】，投诉，投诉，，，，，，，，，，，，，，
9,/p/528258461,在邮储陪钱超过2000的进来诉诉苦~~
5,/p/728844296,谁会办西联？？？？？
1,/p/746151155,中国邮政储蓄银行活期存折换密码要到开户银行换吗
0,/p/746864918,北京海淀区宝盛里储蓄所营业员没有职业素养
0,/p/746069693,投诉！邮政储蓄银行信贷员骗人
2,/p/744778305,2010湖北邮政储蓄面试通知出来了吗？
0,/p/743196760,我怎么在网上查卡上的余额~~~~~
13,/p/269955926,"ATM转错帐,邮政不懂解决办法(2/10新发)"
1,/p/739902290,求助！！！！！！！！！！！！！！！！！！！！！！！！！！！！
2,/p/739779737,今年应届前河南邮储的请进来说说待遇
1,/p/738531966,问几个问题
3,/p/737972364,邮政储蓄一项另人震惊的规则！
0,/p/737510296,邮政储蓄的工作人员帮忙！！
6,/p/720787361,邮政储蓄是史上最烂的银行
4,/p/723867686,河南邮政储蓄都怎么通知的啊？
4,/p/733674039,2010年河南邮储的面试结果出了吗？好心人告知一下，谢谢
1,/p/472638233,邮政储蓄
1,/p/736649221,邮政储蓄银行新安集骗人
25,/p/100315528,我搞个邮政储蓄人员的qq群吧，大家进来，谈谈吧
1,/p/720739532,妈的这个银行不是个东西狗屁不如
3,/p/696948881,邮政的垃圾帐户变动通知，扣我30块的时候没通知我
1,/p/675383801,沈阳沈北新区虎石台邮政储蓄所汇款多收会费还绑定出售明信片~~~~
4,/p/658945464,邮政储蓄是不是都有短信业务申请书？
24,/p/87640883,"我在新县邮政存款,他为什么收我50元?"
5,/p/653580317,邮政储蓄银行是不是专门为有钱人服务？
0,/p/723678536,请问公司开网银遇到生僻字处理方法？
1,/p/704361902,邮政储蓄存款遭遇李鬼保险
6,/p/689957754,邮政储蓄的正式工待遇到底怎么样
2,/p/721234583,社保卡能否代替身份证提款？
0,/p/720760718,刘猪头您妈的吃饭不管事还不下台是靠谁啊
0,/p/720741721,这个银行的工作人员管理部门不去管管架子大的叫人受不了
1,/p/719767182,密码丢失怎么办
10,/p/218291596,"钱包被抢,邮政储蓄存折挂失的有效期,好心人帮忙!!!!!!!!"
1,/p/703432311,"姐有魄,姐不上了,丢不起这人~~"
0,/p/716630898,求助
6,/p/640237334,邮储银行整个一山寨银行
1,/p/707983228,为什么有的邮政储蓄存款利息比别的银行高呢？
2,/p/713201971,邮政储蓄春节放假吗
2,/p/714000846,"请大家帮帮忙啊,谢谢!"
0,/p/714005816,detyth
1,/p/711325329,汇款的时候把收款人的名字打错了……
1,/p/709969199,转账
0,/p/708828248,这里对单位有意见的人好象比邮政吧里少的很多呀
2,/p/705275201,丢钱
0,/p/705093717,存单烧毁，存根消失
3,/p/701817823,忘记定期存单的密码怎么办 我在邮政储蓄的定期存单的密码忘记了怎
1,/p/550928462,佛山邮政储蓄贷款征信联保贷款
0,/p/703454351,哪个邮政储蓄的机构号是371721021？
4,/p/692142149,大家把年终奖报一下，看是否对得起一年的辛苦
0,/p/701365020,请问电话银行怎么取消
4,/p/306417052,邮政储蓄的人员素质太差
4,/p/638647894,北京邮政储蓄的正式员工每个月能拿多少钱？
4,/p/690133841,提问
6,/p/647094860,邮政储蓄 什么玩意
3,/p/687009882,我也要投诉邮政储蓄，跪求天理何在
1,/p/692887796,不太明白，有知道的告诉我一下，谢谢
0,/p/699599662,电话银行
0,/p/698209602,靠你个老子！邮政储蓄太恶心了！天打雷劈！！！！
0,/p/697354751,求高人指点~```业务问题
3,/p/636241980,邮政储蓄！银行界的垃圾！无耻中的典型！
0,/p/696834730,邮政储蓄中的跨主机交易失败是怎么回事啊
1,/p/695741654,为什么还没有到账！邮政储蓄效率这么低吗？
1,/p/694787336,邮储的贷款业务下的任务太大了，成了求贷了。郁闷
0,/p/695357569,请问哪个地方的邮储装配了对柜员态度评价的评价器了？
0,/p/693546778,聊城邮政储蓄
0,/p/692783793,请教会计业务精通者：邮政储蓄的收入怎么计算？
0,/p/692650588,邮政储蓄怎么开网上银行啊？
0,/p/691496024,用外地邮政储蓄的账号在北京行骗，怎么能查出来这个缺德的贼啊？
2,/p/687811093,中国邮政就一垃圾！
0,/p/685818841,借记卡
0,/p/685312802,网上交易成功后变成已冲正，但钱未回账户
0,/p/684585888,都去s吧，
1,/p/684112171,有鞍山邮政储蓄的信贷员吗？ 请进来看看！
0,/p/683823406,纳闷
20,/p/540909402,邮政人员素质真低
0,/p/680210221,问个人
0,/p/680141690,邮政储蓄银行
1,/p/671106231,高手解答，急！！
1,/p/677829074,河南邮政储蓄银行又死人了
0,/p/677415025,请明白邮政储蓄 详单具体意义的人帮帮~~
0,/p/674875587,2009安徽农业补贴资金发放到位了吗？
2,/p/673368924,收银行卡．Ｕ盾．.
0,/p/674099764,找回我的钱
1,/p/672150737,帮帮我啊 急死我了
2,/p/672309209,各位前辈门 请告诉我下邮政储蓄的日终扎帐流程 详细一点~~~先谢谢
0,/p/672494822,内部...公司业务！！有没有人
3,/p/660160491,邮政储蓄密码忘记了，我只有户主的身份证、这样可以挂失么
1,/p/671434887,利息
2,/p/660294792,"邮政储蓄银行,根本不算一个银行"
0,/p/670596042,谁能告诉我辽宁省现在招聘的各分行的柜员是省招还是市招啊？
4,/p/643814209,邮局对外招人么？
1,/p/646603403,邮储银行什么样的员工给交五险啊？
0,/p/670007641,沈阳邮储派遣工的待遇怎样？麻烦好心的朋友解答下。
0,/p/669488627,邮政储蓄短扣，真是垃圾中的战斗机
0,/p/669087922,以前的取款记录可以在网上查到吗？
13,/p/558302617,工作是选择邮储还是信用社？？？？拜托各位！！！
0,/p/667314338,大家帮我看看怎么选择
3,/p/664289988,被扣钱！！！！
1,/p/643889868,我想查询历史存取纪录可以吗？
0,/p/666216322,人事处地主任公然索贿，劳资给还是不给？
0,/p/665065080,河北平乡河古庙镇的ATM真垃圾！
2,/p/663993359,河北省邮政储蓄银行柜员最低学历
0,/p/664163710,【求助】请问有邮政储蓄的收入证明格式吗？求！
48,/p/101641715,储蓄员的悲哀
21,/p/557025219,河南邮政储蓄的员工还要卖玉米种~~我服了你们了
1,/p/661404173,"问个事,知道的回答一下"
0,/p/662580961,邮储的人对现在工资不满的进来
4,/p/660789289,谁能给我一个解释
1,/p/660857052,哥哥姐姐们帮帮我好吗？
0,/p/660703195,谁来帮帮我
0,/p/660009584,求助：邮储小额信贷的操作风险的相关文章
1,/p/659483288,为何挂失后重新换的密码仍不管用？？
0,/p/658013974,取款单一个多月了还能取到钱吗?
10,/p/144516728,"求助:一张存折带卡,没了密码,里面只有十块钱,是扔了,还是补办密码?"
1,/p/648396640,垃圾邮政！！一个意见的顶！
1,/p/646463790,请问一个问题：可不可以不在开户地城市转账操作？
2,/p/646592752,能委托别人帮我办卡吗？
3,/p/272580481,【求助】今天去取钱，密码忘记三次，还可以取吗？
2,/p/643567472,在邮政柜台转错帐了能追回吗?
1,/p/654753207,"我是广告公司的,想给邮政银行做广告,请各位帮我提供素材,谢谢了,"
0,/p/654647504,邮储培训18号没给通知的，后来补考的进来说说情况啊
1,/p/651670199,广东邮政储蓄换存折要身份证？？
2,/p/599006880,营业高手来···
0,/p/651978620,邮政储蓄国庆几号开始正常营业
0,/p/651973149,吗的，破储蓄
5,/p/606522626,告诉大家投诉银行的办法
0,/p/649391558,深圳的邮政储蓄国庆放假吗?
0,/p/646014434,我的卡掉了可可以用名字和密码知道卡号
0,/p/648109978,邮政储蓄银行国庆放假么？
0,/p/645367764,我用300元在邮政储蓄办了张绿卡，两天后从柜员机全取出，由于
1,/p/619157700,邮政储蓄
1,/p/632110717,为什么删我的帖
0,/p/643001904,邮政储蓄真垃圾，奶奶的
0,/p/642296776,"邮政的工作人员连""兰“这个字够打不出来？"
0,/p/642032490,邮政储蓄垃圾
1,/p/640710967,现在让邮寄唇膏吗？
2,/p/597584634,我想问一下：邮政储蓄招聘考试考的内容是是什么？求解
0,/p/638816155,这钱上哪去
1,/p/638441168,邮政卡到底是几位数啊
0,/p/638077728,邮政储蓄真JB烂
0,/p/637708966,请帮忙告我完整的邮储班组长所填资料
0,/p/637422608,为什么了吃了我的卡
0,/p/637260832,太久没用就会取不出钱？
0,/p/637258241,存了2年的钱为什么取不出来啊？
5,/p/248731377,希望在邮政储蓄工作的人帮忙:明天可以查出来我的钱吗?
0,/p/635585171,请问河南洛阳的邮政储蓄银行员工的福利待遇怎么样？？？？？
1,/p/635298563,邮政储蓄卡跨省取钱收取手续费
0,/p/633030616,邮储银行备员制度的背后··
0,/p/632817642,什么叫签约信息查询
2,/p/617960638,谁知道全国储蓄网点有多少个
0,/p/632366859,我可以选择报警吗？ 或者给我个答复
3,/p/308829263,选邮政银行柜员 还是移动营业柜员
0,/p/631659020,调查:办理邮储业务时被搭售过什么?
2,/p/582956403,问个比较白的问题，谁帮我解答下！！急~！！！！
4,/p/580310269,转帐问题急疯了！！！！急急急！！！
1,/p/612113935,卡销磁
1,/p/614989650,JB邮政储蓄工作的骂我
2,/p/614884171,挂失问题....来个好心的大哥大姐大叔大妈来告诉我下><
1,/p/629893443,希望有志之士不要来邮储简直是上当！
4,/p/621470929,谁来帮帮我！！！急
1,/p/620720009,我的钱还有西希望吗？
0,/p/628098955,银行工资涨了，可是为什差距那么大？
13,/p/583126228,今天在邮政储蓄银行的真实遭遇
2,/p/624094946,邮政柜员机转错帐号就拿不回来了！！！
3,/p/565688671,天富系列理财产品 收益为什么那么高？
1,/p/591728830,邮储浙江的正式工来说说自己的年收入吧
1,/p/620984619,河北邮政储蓄的面试结果什么时候通知啊
1,/p/625671055,关于邮政存折取款问题
2,/p/622490389,邮储烂的原因都是你们自己造成的
1,/p/616379201,邮政储蓄员改叫酒厂促销员!!!!!!
0,/p/625247926,从邯郸邮政储蓄取出假币，工作人员竟然不承认
4,/p/584994466,骗子通过邮政储蓄骗了钱，该怎么办
1,/p/623111780,求邮政储蓄的收费标准？
1,/p/617649029,有关销户
0,/p/620519365,交易类别是一个“奖”字
0,/p/620145522,邮政银行真落后
13,/p/580706440,邮政储蓄是所有银行中最最最差的
1,/p/618463782,注意骗子利用邮政储蓄账号诈骗！
1,/p/615773685,请问邮政系统内部的能跨省调动嘛？
0,/p/618076834,求助？怎样信贷？
0,/p/616531514,邮政交流群:81315736
0,/p/616335482,邮政储蓄就是TMD的垃圾！
1,/p/599218639,是不是邮政绿卡里必须留10块钱？
3,/p/590385477,不要到邮政储蓄去存钱 他妈的他们工作态度及差 工作效率又慢
4,/p/324601528,存折消磁后，工作人员还可以办理取款吗？
2,/p/613517359,儿童
0,/p/613753783,严正抗议，邮政储蓄网关简直是“饮鸩止渴”！
1,/p/601351564,"我想查以前的.2007年的明细账单,能查吗？紧急求助。。。。。。。。"
0,/p/611055273,请证实下
1,/p/609948923,请问邮政储蓄可以“异地换折”吗？
0,/p/609465145,邮政银行的待遇太差了 太没人性了
0,/p/609463760,邮政银行的待遇太差了 太没人性了
3,/p/583870042,邮政储蓄怎么了？50分钟办不成一笔存款业务！！
0,/p/606772618,"在邮政储蓄取钱,柜台少给了四百,竟然概不负责"
1,/p/601855632,铁岭昌图双庙子邮政储蓄骗人
3,/p/600422814,邮政储蓄太垃圾
1,/p/604621127,邮寄多少钱啊？
1,/p/604929057,邮政储蓄带金额批量开户
3,/p/579696068,河南邮政招收的09级的毕业生什么时候上班?
0,/p/603001857,邮政储蓄垃圾中的战斗垃圾
2,/p/599708036,邮政储蓄取款只扣钱不出钞怎么办
1,/p/593777483,投诉11185没有用，都是一家的。建议大家以后别去邮政储蓄存钱了！
4,/p/593830244,邮政储蓄可以吗
2,/p/600531382,请教
3,/p/598785932,请教邮政储蓄几个问题。。。。。。。。。。。。。。。。。。
0,/p/600423880,邮政储蓄太垃圾
0,/p/599504858,急急急! 南昌建行的卡能否向广州邮政卡赚钱呢
4,/p/584136475,邮政大堂经理
2,/p/596337320,后天要去邮政复试，看到贴吧里的评论有点怕怕
3,/p/588347896,邮政储蓄现在能办淘宝卡了么？？
1,/p/596839128,救命啊！
0,/p/597538594,长治的市局领导能心疼一下日日辛劳的员工么?
0,/p/596241227,如何贷款?
0,/p/595812943,邮政储蓄账号607513001210370461 肖军洪是诈骗卡号，别上当！
1,/p/587538930,请问，代缴电费水费的邮政存折能像普通存折那样存、取钱吗？
4,/p/556339199,老子今天辞职了 我草
9,/p/110170114,我是邮政人，有时我好希望邮政领导能体量一下我们工作人员！！！！
2,/p/586470130,邮局能交电话费吗？ 电信的 133的。
0,/p/594064974,明水邮政储蓄银行王海涛
0,/p/593955091,在线求助!邮政储蓄银行招投标违规操作该找哪一级部门举报
2,/p/593747812,邮政储蓄监控系统坏了不知道什么时候坏的！
0,/p/593750860,投诉11185也是一样！都是一家的，建议要卡户的都别在邮政储蓄开户
1,/p/588322598,有知道上海邮政的朋友么？
0,/p/593209296,邮政储蓄银行网上怎么投诉？河南的？
0,/p/591788145,不要给客户带来不必要的精神压力
4,/p/587513674,邮政同行们你们的任务重吗
2,/p/573784448,绿卡被锁住了，不解锁会不会失效
